"Libellé du chapitre SH";"Libellé du produit SH";"Continent";"Libellé du pays";"Libellé du flux";"Poids en KG 2000";"Valeur DHS 2000";"Poids en KG 2001";"Valeur DHS 2001";"Poids en KG 2002";"Valeur DHS 2002";"Poids en KG 2003";"Valeur DHS 2003";"Poids en KG 2004";"Valeur DHS 2004";"Poids en KG 2005";"Valeur DHS 2005";"Poids en KG 2006";"Valeur DHS 2006";"Poids en KG 2007";"Valeur DHS 2007";"Poids en KG 2008";"Valeur DHS 2008";"Poids en KG 2009";"Valeur DHS 2009";"Poids en KG 2010";"Valeur DHS 2010";"Poids en KG 2011";"Valeur DHS 2011";"Poids en KG 2012";"Valeur DHS 2012";"Poids en KG 2013";"Valeur DHS 2013";"Poids en KG 2014";"Valeur DHS 2014";"Poids en KG 2015";"Valeur DHS 2015";"Poids en KG 2016";"Valeur DHS 2016";"Poids en KG 2017";"Valeur DHS 2017";"Poids en KG 2018";"Valeur DHS 2018";"Poids en KG 2019";"Valeur DHS 2019";"Poids en KG 2020";"Valeur DHS 2020";"Poids en KG 2021";"Valeur DHS 2021";"Poids en KG 2022";"Valeur DHS 2022";"Poids en KG 2023";"Valeur DHS 2023";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS SECS PRESENTES EN EMBALLAGE D'UN POIDS <=15 KG";"AFRIQUE";"GUINEE EQUATORIALE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1320";"55159";"0";"0";"0";"0";"0";"0";"0";"0";"375";"14246";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS FRAIS SAUF DE TABLE DU 1/11 AU 14/7";"AFRIQUE";"GAMBIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7592";"41752";"7894";"60320";"1920";"15360";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNES FRAICHES DU 1ER/10 AU 30/6";"AFRIQUE";"LIBERIA";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"56";"560";"0";"0";"0";"0";"0";"0";"1197,28";"27179";"1753,2";"64715";"391,76";"12578";"1110";"79972";"103";"7934,8";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS FRAIS SAUF DE TABLE DU 1/11 AU 14/7";"AFRIQUE";"MALI";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5100";"20250";"44010";"83190";"60764";"175163";"28395";"65968";"16885";"59740";"10200";"37500";"60079,5";"186685";"97422";"404829";"216140";"939560";"245674";"1737411";"79090";"573940";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"POIRES DU 1ER JANVIER AU 31 JUILLET";"AFRIQUE";"NIGERIA";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"588";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS FRAIS SAUF DE TABLE DU 1/11 AU 14/7";"AFRIQUE";"NIGER";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21832";"50225";"39490";"211860";"42426,4";"284012,5";"21829";"450600";"35883";"177201";"133327";"561117";"69447";"447619";"38604";"232686";"27950";"230386";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNES FRAICHES DU 1ER/10 AU 30/6";"AFRIQUE";"MALI";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3600";"7200";"12200";"46000";"21370";"48180";"48268";"227339";"21520";"130260";"29851";"141055";"35490";"140007";"85151";"405615";"34598";"264138";"25511";"138755";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS FRAIS SAUF DE TABLE DU 1/11 AU 14/7";"EUROPE";"FRANCE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1440";"37671";"0";"0";"14950";"164450";"0";"0";"0";"0";"0";"0";"0";"0";"17622";"211464";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"88176";"1058112";"31680";"335324";"14880";"161857";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"POIRES DU 1ER JANVIER AU 31 JUILLET";"ASIE";"ARABIE SAOUDITE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"209";"7726";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS FRAIS SAUF DE TABLE DU 1/11 AU 14/7";"EUROPE";"ROYAUME-UNI";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"183600";"5208000";"443930";"12783242";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"115960";"1275444";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"198900";"2386800";"14950";"157869";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNES FRAICHES DU 1ER/10 AU 30/6";"AFRIQUE";"NIGER";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10055";"18875";"17064";"165891";"9662,5";"69525";"16632";"189940";"26880";"102884";"63928";"245985";"13579";"75261";"15169";"113128";"17706";"160044";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS FRAIS SAUF DE TABLE DU 1/11 AU 14/7";"EUROPE";"SUEDE";"Exportations FAB";"0";"0";"1000";"22200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"POIRES DU 1ER JANVIER AU 31 JUILLET";"EUROPE";"GRECE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"961,09";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS FRAIS SAUF DE TABLE DU 15/7 AU 31/10";"AFRIQUE";"BURKINA FASO";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"132292";"686616";"6240";"37440";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNES FRAICHES DU 1ER/10 AU 30/6";"AFRIQUE";"SIERRA LEONE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"170";"3539,79";"28";"2206,96";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS FRAIS SAUF DE TABLE DU 15/7 AU 31/10";"AFRIQUE";"COTE D'IVOIRE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"500";"1962";"0";"0";"14999";"77958";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10,3";"614";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"POMMES DU 1ER AOUT AU 31 DECEMBRE";"AFRIQUE";"MAURITANIE";"Exportations FAB";"0";"0";"0";"0";"150";"750";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21000";"63000";"0";"0";"26667";"154669";"24400";"122400";"0";"0";"1922,9";"11558,14";"240";"1680";"17954,46";"103334";"29711";"199526";"15401";"227935";"15284";"155644";"167521";"710577";"80664";"431845";"72595";"354595";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS SECS";"AFRIQUE";"NIGER";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"300";"5600";"30";"565";"166";"2940";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNES FRAICHES DU 1ER/10 AU 30/6";"ASIE";"BAHREIN";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"992";"25932";"293,7";"10465";"439,58";"13071";"202,8";"9233";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS SECS";"ASIE";"QATAR";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"32";"1022";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"POMMES DU 1ER AOUT AU 31 DECEMBRE";"EUROPE";"HONGRIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"94";"1177";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS SECS";"EUROPE";"ESPAGNE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"284";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNES FRAICHES DU 1ER/10 AU 30/6";"ASIE";"EMIRATS ARABES UNIS";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"50";"750";"52";"1638";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"26,76";"89";"3616";"102260";"1";"1";"44999,7";"713626,4";"10";"10";"363,5";"12818";"2460,4";"89372";"6508,59";"208876";"9485,65";"383006,2";"2939,21";"120134,88";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS SECS";"EUROPE";"FEDERATION DE RUSSIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"4270";"60";"4988";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"POMMES DU 1ER AVRIL 31 JUILLET";"ASIE";"ARABIE SAOUDITE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21,5";"1142";"0";"0";"0";"0";"0";"0";"615";"21659";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS SECS";"EUROPE";"FRANCE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"67,108";"27190";"35,83";"24736";"64,7";"47146";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNES FRAICHES DU 1ER/10 AU 30/6";"AUTRE";"AVITAILLEMENT";"Exportations FAB";"0";"0";"41";"3121";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35";"1080";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS SECS PRESENTES EN EMBALLAGE D'UN POIDS <=15 KG";"ASIE";"CHINE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"380";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"POMMES DU 1ER JANVIER AU 31 MARS";"ASIE";"OMAN";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8,4";"48";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNES FRAICHES DU 1ER/10 AU 30/6";"EUROPE";"FRANCE";"Exportations FAB";"0";"0";"2110";"21100";"0";"0";"0";"0";"15196";"227983";"0";"0";"5440";"53420";"0";"0";"672";"3360";"0";"0";"5736";"83322";"0";"0";"10";"300";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5380,26";"69314,461";"30689";"391254";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"POMMES DU 1ER JANVIER AU 31 MARS";"ASIE";"QATAR";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"31831,1";"393442";"0";"0";"0";"0";"0";"0";"319,09";"9320";"0";"0";"0";"0";"14,7";"639";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNES FRAICHES DU 1ER/7 AU 30/9";"AFRIQUE";"CAMEROUN";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"1075";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"POMMES DU 1ER JANVIER AU 31 MARS";"EUROPE";"FEDERATION DE RUSSIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"3221";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNES FRAICHES DU 1ER/7 AU 30/9";"ASIE";"INDE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"295";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"POMMES DU 1ER JANVIER AU 31 MARS";"EUROPE";"IRLANDE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"1648";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNES FRAICHES DU 1ER/7 AU 30/9";"ASIE";"KOWEIT";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36";"360";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2669,5";"79464,28";"120";"4632";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"POMMES DU 1ER JANVIER AU 31 MARS";"EUROPE";"ROYAUME-UNI";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"1280";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNES FRAICHES DU 1ER/7 AU 30/9";"EUROPE";"FEDERATION DE RUSSIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5436,2";"33107";"0";"0";"295767,6";"3348034,95";"12,4";"12";"0";"0";"17,33";"224";"24";"360";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"POMMES SECHEES";"AFRIQUE";"COTE D'IVOIRE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22464";"99246,68";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PULPE DESHYDRATEE DE NOIX DE COCO DESSECHEES";"AFRIQUE";"MAURITANIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"500";"4300";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNEAUX SECS";"AFRIQUE";"COTE D'IVOIRE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"500";"0";"0";"650,3";"29214";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS FRAIS DE TABLE DU 15/7 AU 31/10";"AFRIQUE";"BENIN";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"81";"170,364";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNEAUX SECS";"AFRIQUE";"GUINEE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"930";"0";"0";"9";"810";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS FRAIS DE TABLE DU 15/7 AU 31/10";"AFRIQUE";"BURKINA FASO";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"81460";"388510";"0";"0";"84950";"540850";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNEAUX SECS";"EUROPE";"ALLEMAGNE";"Exportations FAB";"0";"0";"0";"0";"0";"216";"0";"0";"0";"0";"0";"0";"1152";"35785";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"22";"0";"0";"0";"0";"0";"0";"3";"10";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS FRAIS DE TABLE DU 15/7 AU 31/10";"AFRIQUE";"CONGO";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9000";"86514";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNEAUX SECS";"EUROPE";"FEDERATION DE RUSSIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"139,88";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"212";"9260,65";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS FRAIS DE TABLE DU 15/7 AU 31/10";"EUROPE";"DANEMARK";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"1818";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNEAUX SECS";"EUROPE";"GRECE";"Exportations FAB";"0";"0";"8";"128";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS FRAIS DE TABLE DU 15/7 AU 31/10";"EUROPE";"ESPAGNE";"Exportations FAB";"0";"0";"0";"0";"7240";"23096";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36339";"409650";"0";"0";"0";"0";"62402";"547574";"0";"0";"0";"0";"41079";"356371";"0";"0";"389558";"2913575";"0";"0";"0";"0";"30";"1042";"0";"0";"52";"3437";"75,8";"4727";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNES FRAICHES DU 1ER/10 AU 30/6";"AFRIQUE";"AFRIQUE DU SUD";"Exportations FAB";"1020";"21116";"1440";"51024";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS FRAIS DE TABLE DU 1ER/11 AU 14/7";"AFRIQUE";"SENEGAL";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10500";"24009";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"774,1";"6226";"1450";"21105,25";"300";"655";"658,68";"8261";"0";"0";"19191";"123259";"1350";"1236";"0";"0";"27520";"134101";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"PRUNES FRAICHES DU 1ER/10 AU 30/6";"AFRIQUE";"MAURITANIE";"Exportations FAB";"0";"0";"200";"1000";"0";"0";"2620";"17920";"2700";"16650";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"500";"2000";"2240";"3360";"58110";"103036";"859951";"1779930";"219104,7";"715694";"265328";"1432110";"216662";"1254427";"164801";"665889";"210617";"932109,5";"373755";"2162326";"169497";"1349335";"109094";"814395";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"RAISINS FRAIS DE TABLE DU 1ER/11 AU 14/7";"ASIE";"ARABIE SAOUDITE";"Exportations FAB";"720";"33615";"7371";"261482";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"215";"5235";"0";"0";"0";"0";"24000";"40000";"158";"5496";"75";"3205";"0";"0";
